time,total
Wed Dec 28 09:34:09 EST 2016,0m7.723s
Wed Dec 28 09:46:09 EST 2016,0m7.782s
Wed Dec 28 09:58:08 EST 2016,0m7.260s
Wed Dec 28 10:04:09 EST 2016,0m7.574s
Wed Dec 28 10:12:08 EST 2016,0m7.422s
Wed Dec 28 10:27:08 EST 2016,0m7.403s
Wed Dec 28 10:34:09 EST 2016,0m7.262s
Wed Dec 28 10:46:08 EST 2016,0m7.461s
Wed Dec 28 10:58:09 EST 2016,0m7.689s
Wed Dec 28 11:04:08 EST 2016,0m7.357s
Wed Dec 28 11:12:09 EST 2016,0m7.677s
Wed Dec 28 11:27:09 EST 2016,0m7.935s
Wed Dec 28 11:34:09 EST 2016,0m7.758s
Wed Dec 28 11:46:14 EST 2016,0m12.784s
Wed Dec 28 11:58:10 EST 2016,0m8.956s
Wed Dec 28 12:04:08 EST 2016,0m7.492s
Wed Dec 28 12:12:09 EST 2016,0m7.477s
Wed Dec 28 12:27:08 EST 2016,0m7.550s
Wed Dec 28 12:34:09 EST 2016,0m7.357s
Wed Dec 28 12:46:08 EST 2016,0m7.550s
Wed Dec 28 12:58:09 EST 2016,0m7.349s
Wed Dec 28 13:04:08 EST 2016,0m7.537s
Wed Dec 28 13:12:09 EST 2016,0m7.485s
Wed Dec 28 13:27:08 EST 2016,0m7.309s
Wed Dec 28 13:34:09 EST 2016,0m7.201s
Wed Dec 28 13:46:08 EST 2016,0m7.451s
Wed Dec 28 13:58:09 EST 2016,0m7.437s
Wed Dec 28 14:04:08 EST 2016,0m7.534s
Wed Dec 28 14:12:09 EST 2016,0m7.482s
Wed Dec 28 14:27:08 EST 2016,0m7.535s
Wed Dec 28 14:34:09 EST 2016,0m7.324s
Wed Dec 28 14:46:08 EST 2016,0m7.453s
Wed Dec 28 14:58:09 EST 2016,0m7.338s
Wed Dec 28 15:04:08 EST 2016,0m7.382s
Wed Dec 28 15:12:08 EST 2016,0m7.338s
Wed Dec 28 15:27:09 EST 2016,0m7.430s
Wed Dec 28 15:34:08 EST 2016,0m7.386s
Wed Dec 28 15:46:09 EST 2016,0m7.403s
Wed Dec 28 15:58:08 EST 2016,0m7.439s
Wed Dec 28 16:04:09 EST 2016,0m7.517s
Wed Dec 28 16:12:08 EST 2016,0m7.628s
Wed Dec 28 16:27:09 EST 2016,0m7.637s
Wed Dec 28 16:34:09 EST 2016,0m7.513s
Wed Dec 28 16:46:08 EST 2016,0m7.249s
Wed Dec 28 16:58:09 EST 2016,0m8.074s
Wed Dec 28 17:04:09 EST 2016,0m7.623s
Wed Dec 28 17:12:08 EST 2016,0m7.559s
Wed Dec 28 17:27:10 EST 2016,0m8.748s
Wed Dec 28 17:34:09 EST 2016,0m7.409s
Wed Dec 28 17:46:08 EST 2016,0m7.379s
Wed Dec 28 17:58:08 EST 2016,0m7.390s
Wed Dec 28 18:04:09 EST 2016,0m7.680s
Wed Dec 28 18:12:09 EST 2016,0m7.419s
Wed Dec 28 18:27:08 EST 2016,0m7.615s
Wed Dec 28 18:34:09 EST 2016,0m7.458s
Wed Dec 28 18:46:08 EST 2016,0m7.532s
Wed Dec 28 18:58:09 EST 2016,0m7.370s
Wed Dec 28 19:04:08 EST 2016,0m7.475s
Wed Dec 28 19:12:09 EST 2016,0m7.406s
Wed Dec 28 19:27:08 EST 2016,0m7.268s
Wed Dec 28 19:34:09 EST 2016,0m7.582s
Wed Dec 28 19:46:08 EST 2016,0m7.189s
Wed Dec 28 19:58:09 EST 2016,0m7.450s
Wed Dec 28 20:04:08 EST 2016,0m7.213s
Wed Dec 28 20:12:08 EST 2016,0m7.404s
Wed Dec 28 20:27:09 EST 2016,0m7.304s
Wed Dec 28 20:34:08 EST 2016,0m7.447s
Wed Dec 28 20:46:09 EST 2016,0m7.344s
Wed Dec 28 20:58:08 EST 2016,0m7.379s
Wed Dec 28 21:04:09 EST 2016,0m7.528s
Wed Dec 28 21:12:09 EST 2016,0m7.924s
Wed Dec 28 21:27:08 EST 2016,0m7.552s
Wed Dec 28 21:34:09 EST 2016,0m7.272s
Wed Dec 28 21:46:08 EST 2016,0m7.286s
Wed Dec 28 21:58:08 EST 2016,0m7.429s
Wed Dec 28 22:04:09 EST 2016,0m7.579s
Wed Dec 28 22:12:09 EST 2016,0m7.551s
Wed Dec 28 22:27:08 EST 2016,0m7.718s
Wed Dec 28 22:34:09 EST 2016,0m7.563s
Wed Dec 28 22:46:08 EST 2016,0m7.337s
Wed Dec 28 22:58:09 EST 2016,0m7.360s
Wed Dec 28 23:04:08 EST 2016,0m7.433s
Wed Dec 28 23:12:09 EST 2016,0m7.330s
Wed Dec 28 23:27:09 EST 2016,0m7.927s
Wed Dec 28 23:34:08 EST 2016,0m7.592s
Wed Dec 28 23:46:09 EST 2016,0m7.608s
Wed Dec 28 23:58:34 EST 2016,0m32.596s
Thu Dec 29 00:04:09 EST 2016,0m8.939s
Thu Dec 29 00:12:12 EST 2016,0m11.058s
Thu Dec 29 00:27:08 EST 2016,0m7.776s
Thu Dec 29 00:34:10 EST 2016,0m8.763s
Thu Dec 29 00:46:09 EST 2016,0m7.341s
Thu Dec 29 00:58:08 EST 2016,0m7.363s
Thu Dec 29 01:04:08 EST 2016,0m7.405s
Thu Dec 29 01:12:08 EST 2016,0m7.197s
Thu Dec 29 01:27:08 EST 2016,0m7.396s
Thu Dec 29 01:34:09 EST 2016,0m7.293s
Thu Dec 29 01:46:09 EST 2016,0m8.056s
Thu Dec 29 01:58:08 EST 2016,0m7.323s
Thu Dec 29 02:04:08 EST 2016,0m7.242s
Thu Dec 29 02:12:09 EST 2016,0m7.093s
Thu Dec 29 02:27:08 EST 2016,0m7.257s
Thu Dec 29 02:34:08 EST 2016,0m7.243s
Thu Dec 29 02:46:08 EST 2016,0m7.162s
Thu Dec 29 02:58:08 EST 2016,0m7.040s
Thu Dec 29 03:04:09 EST 2016,0m7.226s
Thu Dec 29 03:12:08 EST 2016,0m7.136s
Thu Dec 29 03:27:08 EST 2016,0m7.103s
Thu Dec 29 03:34:08 EST 2016,0m7.276s
Thu Dec 29 03:46:09 EST 2016,0m7.080s
Thu Dec 29 03:58:08 EST 2016,0m7.267s
Thu Dec 29 04:04:08 EST 2016,0m7.230s
Thu Dec 29 04:12:08 EST 2016,0m7.302s
Thu Dec 29 04:27:09 EST 2016,0m7.204s
Thu Dec 29 04:34:08 EST 2016,0m7.458s
Thu Dec 29 04:46:08 EST 2016,0m7.221s
Thu Dec 29 04:58:09 EST 2016,0m7.076s
Thu Dec 29 05:04:08 EST 2016,0m7.232s
Thu Dec 29 05:12:08 EST 2016,0m7.177s
Thu Dec 29 05:27:08 EST 2016,0m7.171s
Thu Dec 29 05:34:08 EST 2016,0m7.203s
Thu Dec 29 05:46:08 EST 2016,0m7.123s
Thu Dec 29 05:58:08 EST 2016,0m7.091s
Thu Dec 29 06:04:08 EST 2016,0m7.337s
Thu Dec 29 06:12:09 EST 2016,0m7.306s
Thu Dec 29 06:27:08 EST 2016,0m7.189s
Thu Dec 29 06:34:08 EST 2016,0m7.448s
Thu Dec 29 06:46:08 EST 2016,0m7.145s
Thu Dec 29 06:58:09 EST 2016,0m7.367s
Thu Dec 29 07:04:08 EST 2016,0m7.304s
Thu Dec 29 07:12:08 EST 2016,0m7.123s
Thu Dec 29 07:27:09 EST 2016,0m7.176s
Thu Dec 29 07:34:08 EST 2016,0m7.370s
Thu Dec 29 07:46:09 EST 2016,0m7.131s
Thu Dec 29 07:58:09 EST 2016,0m8.401s
Thu Dec 29 08:04:08 EST 2016,0m7.327s
Thu Dec 29 08:12:09 EST 2016,0m7.230s
Thu Dec 29 08:27:08 EST 2016,0m7.539s
Thu Dec 29 08:34:23 EST 2016,0m21.675s
Thu Dec 29 08:46:09 EST 2016,0m7.440s
Thu Dec 29 08:58:08 EST 2016,0m7.117s
Thu Dec 29 09:04:08 EST 2016,0m7.514s
Thu Dec 29 09:12:08 EST 2016,0m7.155s
Thu Dec 29 09:27:08 EST 2016,0m7.303s
Thu Dec 29 09:34:08 EST 2016,0m7.389s
Thu Dec 29 09:46:09 EST 2016,0m7.464s
Thu Dec 29 09:58:08 EST 2016,0m7.396s
Thu Dec 29 10:04:09 EST 2016,0m7.339s
Thu Dec 29 10:12:08 EST 2016,0m7.303s
Thu Dec 29 10:27:08 EST 2016,0m7.392s
Thu Dec 29 10:34:09 EST 2016,0m7.558s
Thu Dec 29 10:46:09 EST 2016,0m7.618s
Thu Dec 29 10:58:08 EST 2016,0m7.396s
Thu Dec 29 11:04:09 EST 2016,0m7.457s
Thu Dec 29 11:12:09 EST 2016,0m7.822s
Thu Dec 29 11:27:08 EST 2016,0m7.541s
Thu Dec 29 11:34:21 EST 2016,0m20.073s
Thu Dec 29 11:46:09 EST 2016,0m7.575s
Thu Dec 29 11:58:09 EST 2016,0m7.633s
Thu Dec 29 12:04:11 EST 2016,0m10.841s
Thu Dec 29 12:12:09 EST 2016,0m7.528s
Thu Dec 29 12:27:09 EST 2016,0m7.785s
Thu Dec 29 12:34:08 EST 2016,0m7.514s
Thu Dec 29 12:46:09 EST 2016,0m7.418s
Thu Dec 29 12:58:09 EST 2016,0m7.601s
Thu Dec 29 13:04:08 EST 2016,0m7.768s
Thu Dec 29 13:12:09 EST 2016,0m7.643s
Thu Dec 29 13:27:09 EST 2016,0m7.518s
Thu Dec 29 13:34:08 EST 2016,0m7.209s
Thu Dec 29 13:46:09 EST 2016,0m7.618s
Thu Dec 29 13:58:08 EST 2016,0m7.881s
Thu Dec 29 14:04:09 EST 2016,0m7.343s
Thu Dec 29 14:12:08 EST 2016,0m7.489s
Thu Dec 29 14:27:09 EST 2016,0m7.300s
Thu Dec 29 14:34:09 EST 2016,0m8.742s
Thu Dec 29 14:46:08 EST 2016,0m7.275s
Thu Dec 29 14:58:09 EST 2016,0m7.625s
Thu Dec 29 15:04:08 EST 2016,0m7.498s
Thu Dec 29 15:12:09 EST 2016,0m7.566s
Thu Dec 29 15:27:09 EST 2016,0m8.171s
Thu Dec 29 15:34:09 EST 2016,0m7.600s
Thu Dec 29 15:46:09 EST 2016,0m7.989s
Thu Dec 29 15:58:08 EST 2016,0m7.593s
Thu Dec 29 16:04:09 EST 2016,0m8.083s
Thu Dec 29 16:12:10 EST 2016,0m8.236s
Thu Dec 29 16:27:08 EST 2016,0m7.675s
Thu Dec 29 16:34:29 EST 2016,0m27.263s
Thu Dec 29 16:46:09 EST 2016,0m7.726s
Thu Dec 29 16:58:08 EST 2016,0m7.885s
Thu Dec 29 17:04:09 EST 2016,0m7.912s
Thu Dec 29 17:12:09 EST 2016,0m7.921s
Thu Dec 29 17:27:09 EST 2016,0m7.543s
Thu Dec 29 17:34:08 EST 2016,0m7.429s
Thu Dec 29 17:46:09 EST 2016,0m7.524s
Thu Dec 29 17:58:09 EST 2016,0m7.838s
Thu Dec 29 18:04:09 EST 2016,0m7.622s
Thu Dec 29 18:12:08 EST 2016,0m7.503s
Thu Dec 29 18:27:08 EST 2016,0m7.333s
Thu Dec 29 18:34:09 EST 2016,0m7.420s
Thu Dec 29 18:46:08 EST 2016,0m7.254s
Thu Dec 29 18:58:09 EST 2016,0m7.309s
Thu Dec 29 19:04:08 EST 2016,0m7.326s
Thu Dec 29 19:12:08 EST 2016,0m7.291s
Thu Dec 29 19:27:09 EST 2016,0m7.384s
Thu Dec 29 19:34:08 EST 2016,0m7.263s
Thu Dec 29 19:46:09 EST 2016,0m7.595s
Thu Dec 29 19:58:08 EST 2016,0m7.566s
Thu Dec 29 20:04:09 EST 2016,0m7.378s
Thu Dec 29 20:12:08 EST 2016,0m7.355s
Thu Dec 29 20:27:09 EST 2016,0m7.422s
Thu Dec 29 20:34:08 EST 2016,0m7.638s
Thu Dec 29 20:46:09 EST 2016,0m7.327s
Thu Dec 29 20:58:08 EST 2016,0m7.201s
Thu Dec 29 21:04:08 EST 2016,0m7.293s
Thu Dec 29 21:12:09 EST 2016,0m7.349s
Thu Dec 29 21:27:08 EST 2016,0m7.487s
Thu Dec 29 21:34:09 EST 2016,0m7.448s
Thu Dec 29 21:46:08 EST 2016,0m7.361s
Thu Dec 29 21:58:09 EST 2016,0m7.394s
Thu Dec 29 22:04:08 EST 2016,0m7.428s
Thu Dec 29 22:12:09 EST 2016,0m7.619s
Thu Dec 29 22:27:09 EST 2016,0m7.802s
Thu Dec 29 22:34:08 EST 2016,0m7.658s
Thu Dec 29 22:46:09 EST 2016,0m7.600s
Thu Dec 29 22:58:09 EST 2016,0m7.522s
Thu Dec 29 23:04:08 EST 2016,0m7.380s
Thu Dec 29 23:12:10 EST 2016,0m9.003s
Thu Dec 29 23:27:09 EST 2016,0m7.669s
Thu Dec 29 23:34:08 EST 2016,0m7.369s
Thu Dec 29 23:46:09 EST 2016,0m7.591s
Thu Dec 29 23:58:08 EST 2016,0m7.300s
Fri Dec 30 00:04:10 EST 2016,0m8.547s
Fri Dec 30 00:12:08 EST 2016,0m7.476s
Fri Dec 30 00:27:09 EST 2016,0m7.329s
Fri Dec 30 00:34:08 EST 2016,0m7.274s
Fri Dec 30 00:46:09 EST 2016,0m7.378s
Fri Dec 30 00:58:08 EST 2016,0m6.989s
Fri Dec 30 01:04:08 EST 2016,0m7.185s
Fri Dec 30 01:12:08 EST 2016,0m7.237s
Fri Dec 30 01:27:08 EST 2016,0m7.218s
Fri Dec 30 01:34:08 EST 2016,0m7.043s
Fri Dec 30 01:46:08 EST 2016,0m7.208s
Fri Dec 30 01:58:08 EST 2016,0m7.085s
Fri Dec 30 02:04:08 EST 2016,0m7.168s
Fri Dec 30 02:12:08 EST 2016,0m7.141s
Fri Dec 30 02:27:09 EST 2016,0m7.296s
Fri Dec 30 02:34:08 EST 2016,0m7.404s
Fri Dec 30 02:46:08 EST 2016,0m7.116s
Fri Dec 30 02:58:08 EST 2016,0m7.089s
Fri Dec 30 03:04:09 EST 2016,0m7.269s
Fri Dec 30 03:12:08 EST 2016,0m7.265s
Fri Dec 30 03:27:08 EST 2016,0m7.166s
Fri Dec 30 03:34:09 EST 2016,0m7.235s
Fri Dec 30 03:46:08 EST 2016,0m7.255s
Fri Dec 30 03:58:08 EST 2016,0m7.306s
Fri Dec 30 04:04:09 EST 2016,0m7.375s
Fri Dec 30 04:12:08 EST 2016,0m7.190s
Fri Dec 30 04:27:08 EST 2016,0m7.159s
Fri Dec 30 04:34:08 EST 2016,0m7.287s
Fri Dec 30 04:46:08 EST 2016,0m7.251s
Fri Dec 30 04:58:08 EST 2016,0m7.429s
Fri Dec 30 05:04:09 EST 2016,0m7.270s
Fri Dec 30 05:12:08 EST 2016,0m7.251s
Fri Dec 30 05:27:08 EST 2016,0m7.106s
Fri Dec 30 05:34:08 EST 2016,0m7.281s
Fri Dec 30 05:46:09 EST 2016,0m7.415s
Fri Dec 30 05:58:08 EST 2016,0m7.292s
Fri Dec 30 06:04:08 EST 2016,0m7.251s
Fri Dec 30 06:12:08 EST 2016,0m7.180s
Fri Dec 30 06:27:08 EST 2016,0m7.444s
Fri Dec 30 06:34:09 EST 2016,0m7.522s
Fri Dec 30 06:46:08 EST 2016,0m7.140s
Fri Dec 30 06:58:09 EST 2016,0m7.535s
Fri Dec 30 07:04:08 EST 2016,0m7.233s
Fri Dec 30 07:12:08 EST 2016,0m7.272s
Fri Dec 30 07:27:09 EST 2016,0m7.500s
Fri Dec 30 07:34:08 EST 2016,0m7.247s
Fri Dec 30 07:46:09 EST 2016,0m7.376s
Fri Dec 30 07:58:08 EST 2016,0m7.234s
Fri Dec 30 08:04:08 EST 2016,0m7.190s
Fri Dec 30 08:12:08 EST 2016,0m7.299s
Fri Dec 30 08:27:09 EST 2016,0m7.265s
Fri Dec 30 08:34:08 EST 2016,0m7.249s
Fri Dec 30 08:46:08 EST 2016,0m7.336s
Fri Dec 30 08:58:09 EST 2016,0m7.118s
Fri Dec 30 09:04:08 EST 2016,0m7.535s
Fri Dec 30 09:12:09 EST 2016,0m7.301s
Fri Dec 30 09:27:08 EST 2016,0m7.474s
Fri Dec 30 09:34:08 EST 2016,0m7.187s
Fri Dec 30 09:46:09 EST 2016,0m7.369s
Fri Dec 30 09:58:08 EST 2016,0m7.198s
Fri Dec 30 10:04:08 EST 2016,0m7.283s
Fri Dec 30 10:12:09 EST 2016,0m7.284s
Fri Dec 30 10:27:08 EST 2016,0m7.528s
Fri Dec 30 10:34:09 EST 2016,0m7.372s
Fri Dec 30 10:46:08 EST 2016,0m7.700s
Fri Dec 30 10:58:09 EST 2016,0m7.419s
Fri Dec 30 11:04:08 EST 2016,0m7.251s
Fri Dec 30 11:12:10 EST 2016,0m8.803s
Fri Dec 30 11:27:08 EST 2016,0m7.426s
Fri Dec 30 11:34:09 EST 2016,0m7.526s
Fri Dec 30 11:46:09 EST 2016,0m7.426s
Fri Dec 30 11:58:08 EST 2016,0m7.392s
Fri Dec 30 12:04:08 EST 2016,0m7.375s
Fri Dec 30 12:12:09 EST 2016,0m7.458s
Fri Dec 30 12:27:08 EST 2016,0m7.405s
Fri Dec 30 12:34:09 EST 2016,0m7.526s
Fri Dec 30 12:46:08 EST 2016,0m7.272s
Fri Dec 30 12:58:09 EST 2016,0m7.443s
Fri Dec 30 13:04:08 EST 2016,0m7.451s
Fri Dec 30 13:12:09 EST 2016,0m7.514s
Fri Dec 30 13:27:08 EST 2016,0m7.432s
Fri Dec 30 13:34:09 EST 2016,0m7.348s
Fri Dec 30 13:46:08 EST 2016,0m7.510s
Fri Dec 30 13:58:09 EST 2016,0m7.299s
Fri Dec 30 14:04:08 EST 2016,0m7.445s
Fri Dec 30 14:12:09 EST 2016,0m7.549s
Fri Dec 30 14:27:08 EST 2016,0m7.441s
Fri Dec 30 14:34:09 EST 2016,0m7.760s
Fri Dec 30 14:46:09 EST 2016,0m7.463s
Fri Dec 30 14:58:08 EST 2016,0m7.362s
Fri Dec 30 15:04:08 EST 2016,0m7.394s
Fri Dec 30 15:12:09 EST 2016,0m7.529s
Fri Dec 30 15:27:08 EST 2016,0m7.394s
Fri Dec 30 15:34:09 EST 2016,0m7.547s
Fri Dec 30 15:46:10 EST 2016,0m8.667s
Fri Dec 30 15:58:08 EST 2016,0m7.641s
Fri Dec 30 16:04:09 EST 2016,0m7.554s
Fri Dec 30 16:12:08 EST 2016,0m7.404s
Fri Dec 30 16:27:09 EST 2016,0m7.521s
Fri Dec 30 16:34:09 EST 2016,0m7.916s
Fri Dec 30 16:46:08 EST 2016,0m7.411s
Fri Dec 30 17:04:09 EST 2016,0m7.575s
Fri Dec 30 17:12:09 EST 2016,0m8.151s
Fri Dec 30 17:27:08 EST 2016,0m7.254s
Fri Dec 30 17:34:09 EST 2016,0m7.254s
Fri Dec 30 17:46:08 EST 2016,0m7.209s
Fri Dec 30 17:58:09 EST 2016,0m7.555s
Fri Dec 30 18:04:08 EST 2016,0m7.248s
Fri Dec 30 18:12:09 EST 2016,0m7.552s
Fri Dec 30 18:27:08 EST 2016,0m7.323s
Fri Dec 30 18:34:09 EST 2016,0m7.456s
Fri Dec 30 18:46:09 EST 2016,0m8.000s
Fri Dec 30 18:58:09 EST 2016,0m8.062s
Fri Dec 30 19:04:11 EST 2016,0m10.457s
Fri Dec 30 19:12:13 EST 2016,0m11.872s
Fri Dec 30 19:27:28 EST 2016,0m26.429s
Fri Dec 30 19:34:15 EST 2016,0m14.770s
Fri Dec 30 19:46:08 EST 2016,0m7.812s
Fri Dec 30 19:58:10 EST 2016,0m8.169s
Fri Dec 30 20:04:08 EST 2016,0m7.533s
Fri Dec 30 20:12:09 EST 2016,0m7.887s
Fri Dec 30 20:27:09 EST 2016,0m7.943s
Fri Dec 30 20:34:09 EST 2016,0m8.198s
Fri Dec 30 20:46:16 EST 2016,0m14.487s
Fri Dec 30 20:58:09 EST 2016,0m7.926s
Fri Dec 30 21:04:24 EST 2016,0m22.654s
Fri Dec 30 21:12:08 EST 2016,0m7.575s
Fri Dec 30 21:27:10 EST 2016,0m8.919s
Fri Dec 30 21:34:15 EST 2016,0m13.939s
Fri Dec 30 21:46:13 EST 2016,0m11.945s
Fri Dec 30 21:58:09 EST 2016,0m7.432s
Fri Dec 30 22:04:08 EST 2016,0m7.208s
Fri Dec 30 22:12:09 EST 2016,0m7.540s
Fri Dec 30 22:27:09 EST 2016,0m7.945s
Fri Dec 30 22:34:08 EST 2016,0m7.542s
Fri Dec 30 22:46:09 EST 2016,0m7.909s
Fri Dec 30 22:58:09 EST 2016,0m7.611s
Fri Dec 30 23:04:08 EST 2016,0m7.762s
Fri Dec 30 23:12:08 EST 2016,0m7.542s
Fri Dec 30 23:27:09 EST 2016,0m7.855s
Fri Dec 30 23:34:09 EST 2016,0m7.602s
Fri Dec 30 23:46:09 EST 2016,0m7.829s
Fri Dec 30 23:58:08 EST 2016,0m7.778s
Sat Dec 31 00:04:09 EST 2016,0m7.528s
Sat Dec 31 00:12:09 EST 2016,0m7.557s
Sat Dec 31 00:27:08 EST 2016,0m7.580s
Sat Dec 31 00:34:09 EST 2016,0m7.536s
Sat Dec 31 00:46:21 EST 2016,0m19.789s
Sat Dec 31 00:58:08 EST 2016,0m7.618s
Sat Dec 31 01:04:09 EST 2016,0m7.518s
Sat Dec 31 01:12:08 EST 2016,0m7.317s
Sat Dec 31 01:27:09 EST 2016,0m7.392s
Sat Dec 31 01:34:08 EST 2016,0m7.250s
Sat Dec 31 01:46:08 EST 2016,0m7.401s
Sat Dec 31 01:58:09 EST 2016,0m7.372s
Sat Dec 31 02:04:08 EST 2016,0m7.252s
Sat Dec 31 02:12:08 EST 2016,0m7.214s
Sat Dec 31 02:27:09 EST 2016,0m7.188s
Sat Dec 31 02:36:03 EST 2016,2m1.800s
Sat Dec 31 02:46:08 EST 2016,0m7.112s
Sat Dec 31 02:58:08 EST 2016,0m7.129s
Sat Dec 31 03:04:08 EST 2016,0m7.163s
Sat Dec 31 03:12:08 EST 2016,0m7.056s
Sat Dec 31 03:27:08 EST 2016,0m7.083s
Sat Dec 31 03:34:08 EST 2016,0m7.105s
Sat Dec 31 03:46:08 EST 2016,0m7.168s
Sat Dec 31 03:58:08 EST 2016,0m7.189s
Sat Dec 31 04:04:08 EST 2016,0m7.099s
Sat Dec 31 04:12:08 EST 2016,0m7.081s
Sat Dec 31 04:27:09 EST 2016,0m7.279s
Sat Dec 31 04:34:08 EST 2016,0m7.231s
Sat Dec 31 04:46:08 EST 2016,0m7.223s
Sat Dec 31 04:58:08 EST 2016,0m7.165s
Sat Dec 31 05:04:09 EST 2016,0m7.239s
Sat Dec 31 05:12:08 EST 2016,0m7.211s
Sat Dec 31 05:27:08 EST 2016,0m7.150s
Sat Dec 31 05:34:09 EST 2016,0m7.351s
Sat Dec 31 05:46:08 EST 2016,0m7.183s
Sat Dec 31 05:58:08 EST 2016,0m7.256s
Sat Dec 31 06:04:08 EST 2016,0m7.207s
Sat Dec 31 06:12:09 EST 2016,0m7.295s
Sat Dec 31 06:27:08 EST 2016,0m7.373s
Sat Dec 31 06:34:08 EST 2016,0m7.130s
Sat Dec 31 06:46:09 EST 2016,0m7.393s
Sat Dec 31 06:58:08 EST 2016,0m7.255s
Sat Dec 31 07:04:08 EST 2016,0m7.236s
Sat Dec 31 07:12:09 EST 2016,0m7.436s
Sat Dec 31 07:27:08 EST 2016,0m7.229s
Sat Dec 31 07:34:08 EST 2016,0m7.138s
Sat Dec 31 07:46:08 EST 2016,0m7.190s
Sat Dec 31 07:58:08 EST 2016,0m7.155s
Sat Dec 31 08:04:08 EST 2016,0m7.206s
Sat Dec 31 08:12:08 EST 2016,0m7.196s
Sat Dec 31 08:27:09 EST 2016,0m7.189s
Sat Dec 31 08:34:09 EST 2016,0m8.585s
Sat Dec 31 08:46:09 EST 2016,0m7.356s
Sat Dec 31 08:58:08 EST 2016,0m7.247s
Sat Dec 31 09:04:08 EST 2016,0m7.282s
Sat Dec 31 09:12:09 EST 2016,0m7.515s
Sat Dec 31 09:27:09 EST 2016,0m7.973s
Sat Dec 31 09:34:08 EST 2016,0m7.273s
Sat Dec 31 09:46:09 EST 2016,0m7.459s
Sat Dec 31 09:58:10 EST 2016,0m8.739s
Sat Dec 31 10:04:10 EST 2016,0m9.637s
Sat Dec 31 10:12:09 EST 2016,0m7.914s
Sat Dec 31 10:27:09 EST 2016,0m7.864s
Sat Dec 31 10:34:10 EST 2016,0m9.373s
Sat Dec 31 10:46:09 EST 2016,0m7.825s
Sat Dec 31 10:58:10 EST 2016,0m9.233s
Sat Dec 31 11:04:09 EST 2016,0m7.508s
Sat Dec 31 11:12:09 EST 2016,0m7.799s
Sat Dec 31 11:27:11 EST 2016,0m9.953s
Sat Dec 31 11:34:20 EST 2016,0m18.736s
Sat Dec 31 11:46:08 EST 2016,0m7.416s
Sat Dec 31 11:58:13 EST 2016,0m11.974s
Sat Dec 31 12:04:10 EST 2016,0m8.308s
Sat Dec 31 12:12:10 EST 2016,0m9.362s
Sat Dec 31 12:27:09 EST 2016,0m7.440s
Sat Dec 31 12:34:08 EST 2016,0m7.685s
Sat Dec 31 12:46:11 EST 2016,0m9.911s
Sat Dec 31 12:58:09 EST 2016,0m7.693s
Sat Dec 31 13:04:11 EST 2016,0m9.974s
Sat Dec 31 13:12:09 EST 2016,0m7.869s
Sat Dec 31 13:27:09 EST 2016,0m7.713s
Sat Dec 31 13:34:14 EST 2016,0m13.261s
Sat Dec 31 13:46:11 EST 2016,0m9.762s
Sat Dec 31 13:58:09 EST 2016,0m8.114s
Sat Dec 31 14:04:11 EST 2016,0m9.590s
Sat Dec 31 14:12:08 EST 2016,0m7.599s
Sat Dec 31 14:27:08 EST 2016,0m7.513s
Sat Dec 31 14:34:09 EST 2016,0m7.483s
Sat Dec 31 14:46:08 EST 2016,0m7.744s
Sat Dec 31 14:58:11 EST 2016,0m9.267s
Sat Dec 31 15:04:08 EST 2016,0m7.782s
Sat Dec 31 15:12:09 EST 2016,0m7.504s
Sat Dec 31 15:27:09 EST 2016,0m7.869s
Sat Dec 31 15:34:09 EST 2016,0m7.606s
Sat Dec 31 15:46:08 EST 2016,0m7.488s
Sat Dec 31 15:58:09 EST 2016,0m7.867s
Sat Dec 31 16:04:09 EST 2016,0m7.550s
Sat Dec 31 16:12:11 EST 2016,0m9.512s
Sat Dec 31 16:27:15 EST 2016,0m14.405s
Sat Dec 31 16:34:09 EST 2016,0m7.877s
Sat Dec 31 16:46:21 EST 2016,0m20.104s
Sat Dec 31 16:58:22 EST 2016,0m17.696s
Sat Dec 31 17:04:09 EST 2016,0m7.771s
Sat Dec 31 17:12:09 EST 2016,0m7.738s
Sat Dec 31 17:27:09 EST 2016,0m8.107s
Sat Dec 31 17:34:10 EST 2016,0m8.927s
Sat Dec 31 17:46:08 EST 2016,0m7.521s
Sat Dec 31 17:58:09 EST 2016,0m7.439s
Sat Dec 31 18:04:08 EST 2016,0m7.700s
Sat Dec 31 18:12:09 EST 2016,0m7.552s
Sat Dec 31 18:27:09 EST 2016,0m7.660s
Sat Dec 31 18:34:08 EST 2016,0m7.636s
Sat Dec 31 18:46:09 EST 2016,0m7.390s
Sat Dec 31 18:58:08 EST 2016,0m7.314s
Sat Dec 31 19:04:08 EST 2016,0m7.322s
Sat Dec 31 19:12:09 EST 2016,0m7.371s
Sat Dec 31 19:27:08 EST 2016,0m7.177s
Sat Dec 31 19:34:10 EST 2016,0m8.550s
Sat Dec 31 19:46:08 EST 2016,0m7.826s
Sat Dec 31 19:58:09 EST 2016,0m7.884s
Sat Dec 31 20:04:10 EST 2016,0m8.858s
Sat Dec 31 20:12:25 EST 2016,0m24.288s
Sat Dec 31 20:27:16 EST 2016,0m14.782s
Sat Dec 31 20:34:09 EST 2016,0m7.544s
Sat Dec 31 20:46:35 EST 2016,0m34.520s
